,solver,jit_time,ave_run_time,ave_distance,jit_grad_time,jit_vmap_time,ave_grad_run_time,construction_time,step_count,tol,cpus,gpus,cheb_order,exp_order,vmap,num_inputs,test
231,dyson,3.321258544921875,1.4805951309204102,0.0012564016492631238,9.367546558380127,3.8427748680114746,3.461995258331299,2.8016881942749023,30000.0,0.0,1,0,0,2,1,1,0
232,dyson,3.8715474605560303,1.7200523447990417,2.0127115712762006e-05,11.179377794265747,4.529900074005127,3.9278109860420227,2.144806385040283,30000.0,0.0,1,0,0,3,1,1,0
233,dyson,4.026625871658325,1.666197338104248,0.0012564116707277457,11.014340162277222,4.597397804260254,3.7845415592193605,3.2078769207000732,30000.0,0.0,1,0,1,2,1,1,0
234,dyson,5.811478137969971,2.7605293083190916,2.0122504369663373e-05,17.563971996307373,6.723783254623413,6.239389116764069,6.583307266235352,30000.0,0.0,1,0,1,3,1,1,0
235,dyson,4.89478874206543,1.980311839580536,0.0012564464060529712,13.48474383354187,5.493297338485718,4.6444786620140075,7.200027942657471,30000.0,0.0,1,0,2,2,1,1,0
236,magnus,25.608489990234375,11.033647649288177,3.6481035993698777e-07,376.29435539245605,129.6179895401001,30.52799659013748,283.7030575275421,10000.0,0.0,1,0,1,5,1,10,0
237,magnus,13.672217845916748,7.297828133106232,2.7529564392732086e-06,42.046520948410034,13.022676229476929,26.580691907405853,3.784930467605591,20000.0,0.0,64,0,1,2,1,1,0
238,dyson,3.479750394821167,1.5402354741096496,2.0127115712762006e-05,10.087158441543579,4.035335302352905,3.600376682281494,1.8537142276763916,30000.0,0.0,1,0,0,3,1,1,0
239,dyson,5.41071081161499,2.547129416465759,2.0122504369663373e-05,15.425318479537964,6.191533803939819,5.783461983203888,5.790753602981567,30000.0,0.0,1,0,1,3,1,1,0
240,dyson,10.058850049972534,5.795572364330292,2.0121871495306248e-05,30.028964519500732,11.468900203704834,12.345486679077148,18.35027527809143,30000.0,0.0,1,0,2,3,1,1,0
241,dyson,4.344446182250977,1.9499470329284667,2.502413679155845e-07,12.686073064804077,5.113891839981079,4.432737960815429,2.466287851333618,30000.0,0.0,1,0,0,4,1,1,0
242,dyson,9.47194218635559,5.341195931434632,2.0121871495306248e-05,26.333106756210327,10.604717254638672,11.516507613658906,16.92927885055542,30000.0,0.0,1,0,2,3,1,1,0
243,magnus,14.1326584815979,7.331076397895813,2.769570923854371e-06,42.07362985610962,13.503679752349854,26.719112720489502,7.721648931503296,20000.0,0.0,64,0,2,2,1,1,0
244,dyson,3.9977614879608154,1.782572991847992,2.502413679155845e-07,11.686091423034668,4.639933347702026,4.130398156642914,2.1743457317352295,30000.0,0.0,1,0,0,4,1,1,0
245,dyson,10.075298070907593,6.01622123003006,6.468781451645009e-08,27.22580575942993,11.747125148773193,12.541312980651856,10.687960863113403,30000.0,0.0,1,0,1,4,1,1,0
246,dyson,9.219631433486938,5.505465936660767,6.468781451645009e-08,24.645168781280518,10.338989734649658,11.68743968963623,10.193204641342163,30000.0,0.0,1,0,1,4,1,1,0
247,magnus,13.301098346710205,7.230402452945709,7.20683681146036e-07,40.86668920516968,13.009406805038452,26.33874008178711,2.366417646408081,20000.0,0.0,64,0,0,3,1,1,0
248,magnus,9.306328296661377,4.11083961725235,4.250053325475448e-05,155.0973265171051,47.02023100852966,14.508856270313263,3.8788554668426514,10000.0,0.0,64,0,0,2,1,10,0
249,magnus,45.397064208984375,25.708142540454865,1.3070563397030941e-09,119.66813397407532,48.91763091087341,58.29936975717545,5677.8985550403595,10000.0,0.0,1,0,2,5,1,1,0
250,magnus,10.203689575195312,4.191663756370544,4.244617160238221e-05,161.39079809188843,52.38548421859741,14.617904179096222,5.811489820480347,10000.0,0.0,64,0,1,2,1,10,0
251,dyson,25.76541256904602,20.45971735715866,2.7038376597790397e-08,60.84991979598999,29.94306254386902,40.267574696540834,66.78971695899963,30000.0,0.0,1,0,2,4,1,1,0
252,magnus,13.751898288726807,7.178008573055267,4.4693382064369393e-07,43.48111009597778,13.32005786895752,26.864992215633393,7.322657346725464,20000.0,0.0,64,0,1,3,1,1,0
253,dyson,24.264623403549194,18.660853991508485,2.7038376597790397e-08,57.688202142715454,27.22749400138855,37.154242734909054,62.55274510383606,30000.0,0.0,1,0,2,4,1,1,0
254,magnus,10.732192277908325,4.300553119182586,4.252053482495228e-05,158.59061193466187,50.8049681186676,14.319229884147644,9.877408981323242,10000.0,0.0,64,0,2,2,1,10,0
255,dyson,4.950751304626465,2.4510312271118164,2.4018032288746795e-07,14.646371603012085,5.85038161277771,5.386474347114563,2.729188919067383,30000.0,0.0,1,0,0,5,1,1,0
256,dyson,4.7157511711120605,2.2339634847640992,2.4018032288746795e-07,13.65052342414856,5.386789560317993,5.009095106124878,2.597715139389038,30000.0,0.0,1,0,0,5,1,1,0
257,magnus,19.780903577804565,10.392093317508698,2.8292784845172814e-06,63.99109935760498,19.994220733642578,38.54074905872345,2.049630641937256,20000.0,0.0,1,0,0,2,1,1,0
258,magnus,9.746543884277344,3.989482080936432,6.891659686962011e-06,163.28234887123108,47.257312059402466,13.967364373207092,3.7287230491638184,10000.0,0.0,64,0,0,3,1,10,0
259,magnus,14.960169076919556,7.522259805202484,4.524016452814532e-07,45.019057512283325,15.081224918365479,26.406841111183166,37.66498851776123,20000.0,0.0,64,0,2,3,1,1,0
260,magnus,10.486445188522339,4.089632470607757,6.395685463070892e-06,157.13805651664734,49.34942817687988,14.33542542219162,10.270158052444458,10000.0,0.0,64,0,1,3,1,10,0
261,dyson,18.427515506744385,14.272861139774323,4.055247124105716e-08,47.183316469192505,21.16201901435852,28.20453451395035,25.94348454475403,30000.0,0.0,1,0,1,5,1,1,0
262,dyson,17.576514959335327,13.081841187477112,4.055247124105716e-08,42.08528280258179,19.85093927383423,26.3840052986145,24.578608751296997,30000.0,0.0,1,0,1,5,1,1,0
263,magnus,45.91668939590454,28.962674646377565,1.3070563000253714e-09,713.4379589557648,319.0715055465698,62.688363292217254,5873.962415933609,10000.0,0.0,1,0,2,5,1,10,0
264,magnus,20.705816507339478,10.69044240951538,2.7529527448193213e-06,67.24460625648499,20.20601177215576,38.230065846443175,3.655580520629883,20000.0,0.0,1,0,1,2,1,1,0
265,magnus,13.281164407730103,7.112069780826569,5.412334871110735e-07,41.59478807449341,12.807072162628174,26.263721961975097,3.2095022201538086,20000.0,0.0,64,0,0,4,1,1,0
266,magnus,11.236150741577148,4.522403693199157,6.4565890776142745e-06,166.30088138580322,52.50113391876221,14.652742562294007,41.29878807067871,10000.0,0.0,64,0,2,3,1,10,0
267,magnus,10.012457132339478,4.254219899177551,2.1837244342034144e-06,161.62418746948242,48.32060480117798,14.456929860115052,5.092212915420532,10000.0,0.0,64,0,0,4,1,10,0
268,magnus,14.65407109260559,7.428624706268311,9.122495593484342e-08,44.85693430900574,14.501515865325928,27.009100432395936,31.109209537506104,20000.0,0.0,64,0,1,4,1,1,0
269,magnus,20.644524574279785,12.02102575302124,2.829278484651626e-06,436.01410961151123,132.26949524879456,39.48768640756607,2.1541576385498047,20000.0,0.0,1,0,0,2,1,10,0
270,magnus,11.038840055465698,4.492930109500885,3.6383545217612946e-07,171.8742413520813,52.84043025970459,14.922746903896332,47.097628355026245,10000.0,0.0,64,0,1,4,1,10,0
271,magnus,21.274598836898804,10.852920858860015,2.76956798944464e-06,69.40950584411621,20.682175636291504,40.09754556179047,7.8014960289001465,20000.0,0.0,1,0,2,2,1,1,0
272,magnus,13.167850255966187,4.829066135883331,6.422246610659235e-09,177.20871472358704,64.6620683670044,15.143250856399536,306.0148935317993,10000.0,0.0,64,0,2,4,1,10,0
273,magnus,17.23545217514038,7.946331558227539,1.9249411963167873e-10,50.32617115974426,16.966697216033936,28.15324370622635,269.6344561576843,20000.0,0.0,64,0,2,4,1,1,0
274,magnus,10.19612431526184,4.004967193603516,2.184149214248172e-06,153.76465153694153,47.26773476600647,14.225956966876984,9.29404902458191,10000.0,0.0,64,0,0,5,1,10,0
275,magnus,20.58723545074463,10.818034574985504,7.206840564883242e-07,67.36387944221497,19.991933584213257,38.53876616954803,2.2489843368530273,20000.0,0.0,1,0,0,3,1,1,0
276,magnus,21.519907236099243,11.77542515039444,2.752952744881876e-06,438.0710062980652,131.7082781791687,39.62230476379395,4.693444490432739,20000.0,0.0,1,0,1,2,1,10,0
277,magnus,13.566738367080688,7.151707677841187,5.412421426581033e-07,42.098493337631226,13.101731300354004,26.36362590074539,7.9133429527282715,20000.0,0.0,64,0,0,5,1,1,0
278,magnus,11.861857891082764,4.691625416278839,3.6480264882614676e-07,179.5366096496582,55.56421947479248,15.096221995353698,209.70982313156128,10000.0,0.0,64,0,1,5,1,10,0
279,magnus,15.986754417419434,7.800576009750366,9.124430296434549e-08,47.68466377258301,15.576425790786743,27.626792829036713,201.67869448661804,20000.0,0.0,64,0,1,5,1,1,0
280,magnus,21.74143934249878,11.081432046890258,4.4692890610468564e-07,71.64955735206604,21.418089151382446,40.25320452690124,7.105053424835205,20000.0,0.0,1,0,1,3,1,1,0
281,magnus,22.482635974884033,11.9220667552948,2.769567989484377e-06,450.34516406059265,133.11432266235352,40.38392674922943,8.42974305152893,20000.0,0.0,1,0,2,2,1,10,0
282,dyson,67.73383593559265,63.81962491750717,3.9066433198175665e-10,155.00623655319214,79.72534728050232,126.36762366771698,242.8050456047058,30000.0,0.0,1,0,2,5,1,1,0
283,magnus,17.085948944091797,7.164508852958679,1.3094055205485858e-09,223.5176248550415,84.99862480163574,19.016914525032043,4054.7933893203735,10000.0,0.0,64,0,2,5,1,10,0
284,dyson,4.148975610733032,2.037118237018585,0.0007082107846687731,11.452290058135986,4.614026784896851,4.766560487747192,1.890693187713623,40000.0,0.0,1,0,0,2,1,1,0
285,dyson,5.104866027832031,2.3170974159240725,0.0007082164194475654,13.654396295547485,5.613236427307129,5.309859714508057,3.23284649848938,40000.0,0.0,1,0,1,2,1,1,0
286,dyson,70.78461384773254,72.02751940488815,3.9066433198175665e-10,168.35813999176025,91.9728741645813,137.75066680908202,256.35488510131836,30000.0,0.0,1,0,2,5,1,1,0
287,dyson,6.20501708984375,2.744456322193146,0.0007082359794110645,16.59739398956299,6.774832248687744,6.403491191864013,7.830291509628296,40000.0,0.0,1,0,2,2,1,1,0
288,dyson,4.602089166641235,2.228018319606781,0.0007082107846687731,12.049681425094604,5.134603500366211,5.150508041381836,2.2382118701934814,40000.0,0.0,1,0,0,2,1,1,0
289,magnus,26.037766218185425,13.099984905719758,4.523985640555268e-07,83.06760263442993,25.84970712661743,43.36881064176559,27.840404748916626,20000.0,0.0,1,0,2,3,1,1,0
290,dyson,4.350479364395142,2.129771945476532,8.53714800298701e-06,12.301843166351318,4.839669466018677,4.942351377010345,1.9207441806793213,40000.0,0.0,1,0,0,3,1,1,0
291,dyson,5.781107664108276,2.5190283036231995,0.0007082164194475654,15.502948999404907,6.233963489532471,5.894426436424255,3.8454697132110596,40000.0,0.0,1,0,1,2,1,1,0
292,magnus,20.940787076950073,11.72120029449463,7.206840565408651e-07,436.7764058113098,130.88655519485474,39.263204412460325,2.3863284587860107,20000.0,0.0,1,0,0,3,1,10,0
293,dyson,6.70955228805542,3.4968382215499876,8.533946291293344e-06,18.664485692977905,7.467655897140503,7.97719161272049,4.851821660995483,40000.0,0.0,1,0,1,3,1,1,0
294,magnus,13.888005256652832,7.946519742012024,2.8292812225747835e-06,288.14058923721313,89.57565402984619,28.18656405210495,2.0885226726531982,20000.0,0.0,64,0,0,2,1,10,0
295,magnus,20.90470314025879,9.9307089304924,1.318876597993722e-10,59.694291830062866,21.70380401611328,32.33217164993286,3789.688682079315,20000.0,0.0,64,0,2,5,1,1,0
296,dyson,11.90241265296936,7.319903080463409,8.533652446471701e-06,30.7485249042511,13.104763746261597,15.862807438373565,17.545547246932983,40000.0,0.0,1,0,2,3,1,1,0
297,dyson,5.000293970108032,2.50263307094574,1.3785863642715283e-07,14.064284563064575,5.586023569107056,5.681451256275177,2.2397031784057617,40000.0,0.0,1,0,0,4,1,1,0
298,magnus,21.120795488357544,10.76079391002655,5.412411745233959e-07,70.38379693031311,20.447344303131104,39.933606083393094,2.8224501609802246,20000.0,0.0,1,0,0,4,1,1,0
299,magnus,15.16346526145935,8.052042880058288,2.7529564393506706e-06,310.30636501312256,90.81898713111877,28.600615751743316,4.668832063674927,20000.0,0.0,64,0,1,2,1,10,0
300,magnus,16.790048360824585,10.482569305896758,6.109079588569928e-07,53.68632459640503,16.132943153381348,38.9378603887558,2.082664966583252,30000.0,0.0,64,0,0,2,1,1,0
301,magnus,15.028176546096802,8.222054591178894,2.769570923909144e-06,303.6814007759094,92.23939919471741,28.69919363975525,8.221912622451782,20000.0,0.0,64,0,2,2,1,10,0
302,dyson,1.7733101844787598,0.22688940525054932,0.010874247728263698,41.32446002960205,14.58135175704956,0.7007335591316223,3.498638868331909,10000.0,0.0,64,0,0,2,1,50,0
303,dyson,2.0757534503936768,0.2380950164794922,0.010874332546942646,42.63060212135315,13.700761318206787,0.7321986842155457,4.785102605819702,10000.0,0.0,64,0,1,2,1,50,0
304,dyson,2.382966995239258,0.23211960077285768,0.01087463919219259,43.269800662994385,14.991629838943481,0.7544231939315796,8.405014038085938,10000.0,0.0,64,0,2,2,1,50,0
305,dyson,1.8992230892181396,0.23470940828323364,0.000493856401439029,41.859739542007446,14.33791971206665,0.7027666854858399,3.0377280712127686,10000.0,0.0,64,0,0,3,1,50,0
306,dyson,2.457929849624634,0.2513375091552734,0.000493827522654647,45.89598822593689,15.245748519897461,0.7627453589439392,6.6459925174713135,10000.0,0.0,64,0,1,3,1,50,0
307,dyson,3.723104238510132,0.29211666584014895,0.0004938125461717485,53.724111795425415,18.45730948448181,0.8792057394981384,16.31203269958496,10000.0,0.0,64,0,2,3,1,50,0
308,dyson,2.0333011150360107,0.23710521221160888,3.5596882183482036e-06,42.101157426834106,13.991127490997314,0.7271882057189941,3.37406587600708,10000.0,0.0,64,0,0,4,1,50,0
309,dyson,3.253500461578369,0.27725043296813967,2.3512695181065385e-06,54.749908685684204,18.083776235580444,0.9188384604454041,11.702901363372803,10000.0,0.0,64,0,1,4,1,50,0
310,magnus,14.280114650726318,8.398894369602203,7.206836811781671e-07,305.10981941223145,94.01765942573547,28.437632098197938,2.4519336223602295,20000.0,0.0,64,0,0,3,1,10,0
311,dyson,5.1527087688446045,0.8801376938819885,2.0562113930729677e-06,112.56966423988342,48.04743051528931,1.9460857558250426,41.49282670021057,10000.0,0.0,64,0,2,4,1,50,0
312,dyson,2.779111862182617,0.24615541219711304,2.1859056395248465e-06,44.62574028968811,14.608680963516235,0.7389462733268738,4.0622570514678955,10000.0,0.0,64,0,0,5,1,50,0
313,dyson,4.162307262420654,0.5571387600898743,3.752940719895967e-07,81.16963076591492,31.754847764968872,1.4227136158943177,21.61884045600891,10000.0,0.0,64,0,1,5,1,50,0
314,magnus,14.749096393585205,8.702200934886932,4.4693382061743427e-07,310.86746621131897,90.72724747657776,29.07131308555603,9.404199361801147,20000.0,0.0,64,0,1,3,1,10,0
315,magnus,15.949723958969116,9.13714537858963,4.5240164534730885e-07,333.3300518989563,93.60432982444763,30.72874101638794,35.61980748176575,20000.0,0.0,64,0,2,3,1,10,0
316,dyson,2.9909186363220215,0.18588134288787841,0.010874247728263698,66.70331740379333,24.592074871063232,0.5675344371795654,4.196819543838501,10000.0,0.0,64,0,0,2,1,100,0
317,dyson,3.324962615966797,0.1891290521621704,0.010874332546942646,69.33773851394653,25.45270538330078,0.5706358194351197,5.017575263977051,10000.0,0.0,64,0,1,2,1,100,0
318,dyson,3.5215301513671875,0.19076319217681884,0.01087463919219259,74.09707713127136,26.413572072982788,0.5907510542869567,7.424139738082886,10000.0,0.0,64,0,2,2,1,100,0
319,dyson,2.944136381149292,0.18601635217666626,0.000493856401439029,69.58902835845947,24.252058029174805,0.5917459654808045,3.265535354614258,10000.0,0.0,64,0,0,3,1,100,0
320,dyson,4.166001319885254,0.19880649089813232,0.000493827522654647,79.91077041625977,28.46554970741272,0.633788161277771,6.508146286010742,10000.0,0.0,64,0,1,3,1,100,0
321,dyson,5.09186053276062,0.2245718717575073,0.0004938125461717485,90.28311228752136,30.456698417663574,0.7254934000968933,13.995229244232178,10000.0,0.0,64,0,2,3,1,100,0
322,dyson,3.185574769973755,0.18783673286437988,3.5596882183482036e-06,69.59616899490356,25.405914306640625,0.5886094975471496,3.8133580684661865,10000.0,0.0,64,0,0,4,1,100,0
323,dyson,4.636311054229736,0.23296727895736694,2.3512695181065385e-06,90.99323034286499,31.975462198257446,0.7213463878631592,10.786089181900024,10000.0,0.0,64,0,1,4,1,100,0
324,magnus,15.127750158309937,8.603553175926208,5.412334870796265e-07,335.7122311592102,93.76059532165527,30.724013998508454,3.711773633956909,20000.0,0.0,64,0,0,4,1,10,0
325,magnus,16.2893807888031,8.874799361228943,9.12249556446452e-08,311.04114818573,104.71907043457031,29.76297213792801,49.02296686172485,20000.0,0.0,64,0,1,4,1,10,0
326,magnus,18.22454285621643,10.430262956619263,1.9249404984149198e-10,345.2727909088135,114.55387330055237,32.51565455436707,420.75846886634827,20000.0,0.0,64,0,2,4,1,10,0
327,dyson,1.860180377960205,0.24264682769775392,0.010874935434759614,109.12327527999878,38.522852659225464,0.6851175785064697,3.4439260959625244,10000.0,0.0,64,0,0,2,1,150,0
328,dyson,2.0094549655914307,0.2302027146021525,0.010875015575994188,109.58339476585388,35.72323656082153,0.6988962109883626,4.594607591629028,10000.0,0.0,64,0,1,2,1,150,0
329,dyson,2.369983434677124,0.22832249800364177,0.010875323369982934,113.52550172805786,38.53090214729309,0.7097838830947876,8.010107517242432,10000.0,0.0,64,0,2,2,1,150,0
330,dyson,1.8783059120178223,0.21753409385681152,0.0004948730329149984,111.86086893081665,37.11510634422302,0.690850248336792,3.001317024230957,10000.0,0.0,64,0,0,3,1,150,0
331,dyson,2.467163562774658,0.2330663522084554,0.0004948442614782049,118.2631106376648,37.99637246131897,0.7602316109339396,6.824404239654541,10000.0,0.0,64,0,1,3,1,150,0
332,dyson,3.3631503582000732,0.2797433121999105,0.0004948293742833732,136.50742101669312,44.83709168434143,0.863853276570638,15.572500467300415,10000.0,0.0,64,0,2,3,1,150,0
333,dyson,2.2885313034057617,0.23074780464172362,3.6512280720088223e-06,107.53984141349792,36.096415519714355,0.6849384641647339,3.2277984619140625,10000.0,0.0,64,0,0,4,1,150,0
334,dyson,3.1381566524505615,0.26844122250874836,2.389288059791141e-06,142.8162055015564,45.59771752357483,0.9044823853174845,11.667492151260376,10000.0,0.0,64,0,1,4,1,150,0
335,magnus,14.556114912033081,8.376127827167512,5.412421426120639e-07,316.1417124271393,92.32819771766663,30.3613933134079,7.007651329040527,20000.0,0.0,64,0,0,5,1,10,0
336,magnus,16.76371669769287,10.014445624351502,9.124430261952316e-08,351.10539078712463,112.55446696281433,31.733834667205812,292.8707187175751,20000.0,0.0,64,0,1,5,1,10,0
337,dense,2.8723886013031006,0.6991635489463807,0.0038288579028160886,12.438122749328613,3.3484914302825928,4.766344594955444,0.0,0.0,1e-06,64,0,10,0,1,1,0
338,dense,2.882582187652588,0.6953600430488587,0.0038288579034646626,12.479828834533691,3.362114667892456,4.73676442861557,0.0,0.0,1e-06,1,0,10,0,1,1,0
339,dense,3.474998712539673,0.8878267884254456,0.0038288579034018886,69.48933839797974,12.978262901306152,5.617766211032867,0.0,0.0,1e-06,1,0,10,0,1,10,0
340,dense,2.4954001903533936,0.8940712952613831,0.0038288579027993845,72.17874479293823,11.954493761062622,6.204663541316986,0.0,0.0,1e-06,64,0,10,0,1,10,0
341,dense,3.336871385574341,0.9168479347229004,0.0038288579034018886,316.306880235672,50.6579430103302,6.03550877571106,0.0,0.0,1e-06,1,0,10,0,1,50,0
342,dense,3.185317277908325,0.9273417186737061,0.0038288579034018886,630.2142307758331,98.26835584640503,6.080436460971832,0.0,0.0,1e-06,1,0,10,0,1,100,0
343,dense,3.4150772094726562,1.114507236480713,0.0002003104728927515,15.497691869735718,3.780047655105591,7.61553941488266,0.0,0.0,1e-07,64,0,10,0,1,1,0
344,dense,3.4110093116760254,1.1038683032989502,0.0002003104740550492,15.592598915100098,3.777517318725586,7.801185901165009,0.0,0.0,1e-07,1,0,10,0,1,1,0
345,dense,3.748140811920166,1.422527265548706,0.00020031047410502248,104.6438500881195,18.119693994522095,9.035101718902588,0.0,0.0,1e-07,1,0,10,0,1,10,0
346,dense,2.8577301502227783,1.490859603881836,0.0002003104727944267,105.34857940673828,17.344764471054077,9.647415525913239,0.0,0.0,1e-07,64,0,10,0,1,10,0
347,dense,3.6173439025878906,1.458765823841095,0.00020031047410502248,503.2219612598419,77.0139262676239,10.252838072776795,0.0,0.0,1e-07,1,0,10,0,1,50,0
348,dense,4.0441460609436035,1.7515454006195068,9.361886786856917e-06,18.96912932395935,4.178346633911133,11.770483884811402,0.0,0.0,1e-08,64,0,10,0,1,1,0
349,dense,4.114309787750244,1.7467892169952393,9.405946149430908e-06,19.586299419403076,4.274029731750488,11.777553939819336,0.0,0.0,1e-08,1,0,10,0,1,1,0
350,dense,4.596522808074951,2.1850338315963747,9.405945748478715e-06,156.0944685935974,25.76280951499939,14.134950931072234,0.0,0.0,1e-08,1,0,10,0,1,10,0
351,dense,3.6108715534210205,2.254641442298889,9.361886765033013e-06,158.7661440372467,25.16501784324646,14.895499937534332,0.0,0.0,1e-08,64,0,10,0,1,10,0
352,dense,3.1327667236328125,1.0346569776535035,0.0038203942103951704,1095.2103815078735,160.63153767585754,7.386555331548055,0.0,0.0,1e-06,1,0,10,0,1,150,0
353,dense,3.5225443840026855,1.6024861860275268,0.00020031047410502248,1162.0837194919586,156.7599232196808,11.783623793125152,0.0,0.0,1e-07,1,0,10,0,1,100,0
354,dense,5.288237810134888,2.7354874849319457,4.818055561611921e-07,25.07298994064331,5.545405149459839,18.013652288913725,0.0,0.0,1e-09,64,0,10,0,1,1,0
355,dense,5.221614837646484,2.7049267888069153,4.836628027731553e-07,24.98506808280945,5.523428678512573,17.92064031839371,0.0,0.0,1e-09,1,0,10,0,1,1,0
356,dense,4.572064399719238,2.297758309841156,9.405945748478715e-06,835.8633327484131,117.81998252868652,16.2337042927742,0.0,0.0,1e-08,1,0,10,0,1,50,0
357,dense,6.119717597961426,3.4422055077552796,4.836629365077471e-07,235.11581563949585,38.89088225364685,21.84291692018509,0.0,0.0,1e-09,1,0,10,0,1,10,0
358,dense,4.70528769493103,3.5178054857254026,4.818055520814277e-07,237.1274631023407,39.31583857536316,22.817965109348297,0.0,0.0,1e-09,64,0,10,0,1,10,0
359,dense,7.185661315917969,4.3416361498832705,2.5463406078576565e-08,34.72312068939209,6.954407691955566,27.225445728302002,0.0,0.0,1e-10,64,0,10,0,1,1,0
360,dense,4.370997905731201,2.490893681049347,9.405945748478715e-06,1828.873430967331,252.9578583240509,17.409757285118104,0.0,0.0,1e-08,1,0,10,0,1,100,0
361,dense,3.7621877193450928,1.7631971486409506,0.0002004545583730632,1846.4479112625122,266.05366587638855,11.583466409047444,0.0,0.0,1e-07,1,0,10,0,1,150,0
362,dense,7.114450216293335,4.359191162586212,2.5533627120592166e-08,34.8044273853302,6.953493595123291,27.314626488685608,0.0,0.0,1e-10,1,0,10,0,1,1,0
363,dense,5.87402606010437,3.5964815068244933,4.836629365077471e-07,1224.309644460678,184.92855048179626,23.869755301475525,0.0,0.0,1e-09,1,0,10,0,1,50,0
364,dense,7.530301809310913,5.4664898777008055,2.553448360524129e-08,344.5959994792938,59.22891855239868,32.75957573652268,0.0,0.0,1e-10,1,0,10,0,1,10,0
365,dense,6.591021776199341,5.554610970020295,2.5462753002912012e-08,353.20476174354553,56.74271750450134,34.11584275722504,0.0,0.0,1e-10,64,0,10,0,1,10,0
366,dense,10.090434789657593,6.806758000850677,1.4897022834469577e-09,47.94123673439026,9.489170551300049,41.310755503177646,0.0,0.0,1e-11,64,0,10,0,1,1,0
367,dense,10.123695373535156,6.829061179161072,1.4963078311017244e-09,47.652748107910156,9.538275480270386,41.1405112195015,0.0,0.0,1e-11,1,0,10,0,1,1,0
368,dense,5.56743311882019,3.7850873708724975,4.836629365077471e-07,2636.5547955036163,385.02918457984924,26.907064034938813,0.0,0.0,1e-09,1,0,10,0,1,100,0
369,dense,4.224193096160889,2.5751920557022094,9.372722732249894e-06,2730.8783297538757,392.67061471939087,18.178830728530883,0.0,0.0,1e-08,1,0,10,0,1,150,0
370,dense,7.496859312057495,5.646054458618164,2.553448360524129e-08,1796.259780883789,287.2978689670563,35.61437496185303,0.0,0.0,1e-10,1,0,10,0,1,50,0
371,dense,10.423022031784058,8.59873744726181,1.497241389226849e-09,514.5897221565247,88.8792474269867,49.86976922512054,0.0,0.0,1e-11,1,0,10,0,1,10,0
372,dense,9.403191566467285,8.605999374389649,1.488394860928117e-09,526.5814671516418,91.36584258079529,52.78412517309189,0.0,0.0,1e-11,64,0,10,0,1,10,0
373,dense,14.643632888793945,10.78737770318985,1.684242667701637e-10,66.43316841125488,13.621058940887451,60.43811593532562,0.0,0.0,1e-12,64,0,10,0,1,1,0
374,dense,14.636769533157349,10.63905122756958,1.7016756794542698e-10,65.95408201217651,13.451262474060059,60.388024325370786,0.0,0.0,1e-12,1,0,10,0,1,1,0
375,dense,7.341751575469971,6.05764924287796,2.553448360524129e-08,3929.0019142627716,601.4938218593597,39.254014542102816,0.0,0.0,1e-10,1,0,10,0,1,100,0
376,dense,5.530125379562378,4.076380232175191,4.81684129327176e-07,4234.062670707703,612.1109220981598,27.844525958697,0.0,0.0,1e-09,1,0,10,0,1,150,0
377,dense,10.32484745979309,8.940786924362182,1.497241389226849e-09,2729.001017808914,452.03084325790405,53.15697722196579,0.0,0.0,1e-11,1,0,10,0,1,50,0
378,dense,15.290674924850464,13.56825924873352,1.8070805496139167e-10,761.3492028713226,139.2573573589325,73.46096301317215,0.0,0.0,1e-12,1,0,10,0,1,10,0
379,dense,14.269665718078613,13.638984026908874,1.630695596260384e-10,799.0769386291504,141.07252979278564,81.91028347492218,0.0,0.0,1e-12,64,0,10,0,1,10,0
380,dense,21.911401987075806,16.256191275119782,1.5568873280636267e-10,100.65956687927246,18.712927103042603,95.86497551202774,0.0,0.0,1e-13,1,0,10,0,1,1,0
381,dense,21.806960582733154,16.292143099308014,1.5124062562061428e-10,100.7396674156189,18.69342279434204,96.08332592725753,0.0,0.0,1e-13,64,0,10,0,1,1,0
382,dense,10.128678321838379,9.033153157234192,1.497241389226849e-09,6151.7150757312775,914.1027071475983,61.34141600370407,0.0,0.0,1e-11,1,0,10,0,1,100,0
383,dense,7.022811651229858,6.423666283289592,2.5417849550361386e-08,6375.751044988632,930.8614604473114,42.22476795832316,0.0,0.0,1e-10,1,0,10,0,1,150,0
384,dense,15.0900399684906,14.09466794013977,1.8070805496139167e-10,4267.559169769287,713.0035915374756,83.93497321844102,0.0,0.0,1e-12,1,0,10,0,1,50,0
385,dense,23.082458972930908,21.800875160694122,1.395290162748461e-10,1198.0473403930664,219.43585538864136,117.42909586668014,0.0,0.0,1e-13,1,0,10,0,1,10,0
386,dense,20.978942394256592,21.834029104709625,1.3133264737079582e-10,1202.124934911728,243.6116271018982,122.39447535037995,0.0,0.0,1e-13,64,0,10,0,1,10,0
387,dense,33.325939655303955,26.829556589126586,1.7584304244658886e-10,152.54590249061584,29.717617750167847,148.38904495239257,0.0,0.0,1e-14,1,0,10,0,1,1,0
388,dense,33.274205923080444,26.441122434139253,1.6120029740182002e-10,152.30010890960693,29.664711236953735,148.6450234079361,0.0,0.0,1e-14,64,0,10,0,1,1,0
389,dense,2.2746870517730713,0.9127506947517395,0.0038288579027993845,290.15813064575195,48.07002401351929,5.614480168819427,0.0,0.0,1e-06,64,0,10,0,1,50,0
