,solver,jit_time,ave_run_time,ave_distance,jit_grad_time,jit_vmap_time,ave_grad_run_time,construction_time,step_count,tol,cpus,gpus,cheb_order,exp_order,vmap,num_inputs,test
247,magnus,2.920196771621704,0.11219100475311279,1.1959631323784605e-08,4.954076051712036,2.9045217037200928,0.4207110571861267,4.889241695404053,50000.0,0.0,0,1,2,3,1,1,0
248,magnus,1.8492801189422607,0.10404344081878662,8.639793514409242e-08,3.539905309677124,1.9476556777954102,0.40532368898391724,1.7296698093414307,50000.0,0.0,0,1,0,4,1,1,0
249,dense,8.430381059646606,3.8580205273628234,0.00020031047395004987,23.35643172264099,5.978793621063232,18.229706451892852,0.0,0.0,1e-07,0,1,10,0,1,1,0
250,magnus,2.428605556488037,0.11203494310379028,1.4610921834239825e-08,4.591515064239502,2.5832602977752686,0.4214129257202148,6.598665237426758,50000.0,0.0,0,1,1,4,1,1,0
251,magnus,3.2491016387939453,0.1401342988014221,1.382687221160826e-10,5.57418155670166,3.278653383255005,0.4754213857650757,20.991361141204834,50000.0,0.0,0,1,2,4,1,1,0
252,magnus,1.8585033416748047,0.10468315124511719,8.639421946353972e-08,3.7324700355529785,1.9459426403045654,0.40628283977508545,1.8651220798492432,50000.0,0.0,0,1,0,5,1,1,0
253,dense,101.77066731452942,1.6387083196640015,1.4844310753493723e-10,419.7085394859314,84.19093942642212,8.30022488117218,0.0,0.0,1e-13,0,1,10,0,1,50,0
254,magnus,2.7131145000457764,0.12756612062454223,1.4611102088481583e-08,4.757029056549072,2.7405760288238525,0.4520070934295654,19.262996912002563,50000.0,0.0,0,1,1,5,1,1,0
255,dense,102.81170988082886,0.978058910369873,1.4844310753493723e-10,548.971184015274,100.09392809867859,5.421736960411072,0.0,0.0,1e-13,0,1,10,0,1,100,0
256,magnus,4.038347244262695,0.2314976930618286,1.3827530692345198e-10,6.782144069671631,4.028071165084839,0.6576262593269349,308.02322721481323,50000.0,0.0,0,1,2,5,1,1,0
257,dense,11.933110237121582,6.092419359683991,9.283410268776558e-06,33.32849454879761,7.992417573928833,28.494154629707335,0.0,0.0,1e-08,0,1,10,0,1,1,0
258,dense,18.13351607322693,9.58386583328247,4.6032109317420273e-07,47.877503871917725,12.161641120910645,43.39943172216415,0.0,0.0,1e-09,0,1,10,0,1,1,0
259,dense,29.381299257278442,15.059235758781433,2.5023317145941133e-08,70.56363654136658,17.27309513092041,66.17444041490555,0.0,0.0,1e-10,0,1,10,0,1,1,0
260,dense,44.43716812133789,23.79874836921692,1.4862926563465549e-09,103.70306324958801,26.572484731674194,100.5704963517189,0.0,0.0,1e-11,0,1,10,0,1,1,0
261,dense,66.74653720855713,37.78344121217728,1.8495707852423541e-10,156.07138204574585,40.91603755950928,154.59655100822448,0.0,0.0,1e-12,0,1,10,0,1,1,0
